date,product,region,sales_amount,units_sold,customer_satisfaction,delivery_time_days,is_promotional
2067-09-20,Headphones,South,786.09,38,4.9,3,False
2067-09-21,Laptop,South,1670.46,16,4.2,3,False
2067-09-22,Headphones,Central,381.32,13,4.6,3,True
2067-09-23,Smartphone,South,1824.43,26,4.5,1,False
2067-09-24,Laptop,North,672.28,48,4.0,7,False
2067-09-25,Tablet,East,390.15,26,4.5,5,False
2067-09-26,Tablet,East,1730.25,21,3.5,7,True
2067-09-27,Headphones,West,554.98,21,3.0,3,False
2067-09-28,Headphones,East,1702.45,8,3.7,9,False
2067-09-29,Laptop,North,662.9,33,3.3,1,True
2067-09-30,Laptop,East,1874.34,6,5.0,5,False
2067-10-01,Headphones,East,516.25,2,4.8,9,False
2067-10-02,Smartphone,North,232.33,8,3.3,2,True
2067-10-03,Tablet,Central,1879.41,6,3.7,9,True
2067-10-04,Laptop,East,414.69,6,4.0,7,True
2067-10-05,Smartphone,West,1893.85,22,3.8,7,False
2067-10-06,Headphones,East,1665.56,25,4.4,4,True
2067-10-07,Smartwatch,East,255.66,46,4.0,3,False
2067-10-08,Laptop,North,945.76,31,4.1,6,False
2067-10-09,Smartwatch,North,239.46,35,4.4,1,True
2067-10-10,Smartphone,West,726.59,5,3.0,3,False
2067-10-11,Tablet,South,767.86,22,3.0,9,True
2067-10-12,Smartphone,North,1239.3,48,3.4,4,True
2067-10-13,Tablet,South,1954.2,25,4.4,5,False
2067-10-14,Smartphone,West,422.55,18,3.5,6,True
2067-10-15,Laptop,East,725.39,9,4.8,8,True
2067-10-16,Laptop,East,1215.49,25,3.2,3,False
2067-10-17,Smartwatch,South,425.7,29,4.2,9,True
2067-10-18,Smartphone,West,1450.35,33,3.1,8,True
2067-10-19,Smartphone,West,866.95,43,4.9,9,False
2067-10-20,Smartwatch,North,1904.19,8,3.4,5,False
2067-10-21,Headphones,South,1296.75,40,4.2,7,False
2067-10-22,Smartphone,North,789.85,13,4.9,6,True
2067-10-23,Smartphone,South,1467.0,8,3.1,2,True
2067-10-24,Smartphone,North,1693.63,48,4.0,3,False
2067-10-25,Headphones,North,1620.91,41,4.1,6,False
2067-10-26,Laptop,West,599.25,44,3.7,8,True
2067-10-27,Smartwatch,West,892.27,27,4.3,3,False
2067-10-28,Headphones,East,959.14,3,4.1,1,False
2067-10-29,Tablet,East,837.93,33,3.5,6,False
2067-10-30,Tablet,West,690.64,31,4.4,9,True
2067-10-31,Headphones,West,1530.22,28,3.9,3,True
2067-11-01,Headphones,North,123.23,21,3.9,9,False
2067-11-02,Laptop,East,657.73,29,4.9,3,False
2067-11-03,Tablet,West,369.07,29,4.1,2,True
2067-11-04,Smartwatch,South,344.66,9,4.6,3,True
2067-11-05,Smartphone,South,626.22,22,4.7,4,False
2067-11-06,Smartphone,East,1548.09,8,4.2,6,False
2067-11-07,Laptop,South,1941.9,45,4.6,9,True
2067-11-08,Laptop,North,1077.78,17,3.6,2,True
2067-11-09,Tablet,East,744.05,23,3.4,9,True
2067-11-10,Smartwatch,West,1675.42,39,4.4,9,True
2067-11-11,Smartwatch,South,227.5,30,4.9,8,True
2067-11-12,Headphones,North,277.02,15,3.1,6,False
2067-11-13,Laptop,West,756.2,14,4.5,5,False
2067-11-14,Smartphone,Central,951.98,25,3.1,2,False
2067-11-15,Smartphone,North,1615.89,16,3.9,5,True
2067-11-16,Tablet,South,1858.0,49,4.4,7,True
2067-11-17,Smartphone,North,1109.43,48,3.8,2,False
2067-11-18,Smartwatch,Central,1041.72,18,3.6,2,True
2067-11-19,Smartwatch,Central,504.72,32,3.4,6,False
2067-11-20,Laptop,North,957.24,46,5.0,6,True
2067-11-21,Tablet,West,1854.92,38,4.1,1,False
2067-11-22,Smartphone,West,846.51,15,3.3,3,False
2067-11-23,Laptop,Central,500.3,37,3.1,2,False
2067-11-24,Headphones,East,740.86,49,3.5,6,True
2067-11-25,Headphones,East,1077.73,33,4.1,1,False
2067-11-26,Smartphone,West,1237.31,13,4.5,4,False
2067-11-27,Smartphone,East,921.62,7,5.0,4,False
2067-11-28,Smartphone,West,1541.22,19,4.7,1,True
2067-11-29,Smartwatch,South,1210.46,21,4.2,8,True
2067-11-30,Smartphone,West,1363.59,37,4.3,7,True
2067-12-01,Headphones,South,1739.55,9,4.0,9,True
2067-12-02,Smartphone,Central,1744.81,4,3.9,3,False
2067-12-03,Tablet,East,486.67,31,4.6,7,False
2067-12-04,Headphones,Central,1284.36,7,3.4,4,False
2067-12-05,Tablet,North,1461.62,13,3.7,3,False
2067-12-06,Headphones,North,377.12,40,5.0,3,False
2067-12-07,Laptop,Central,1701.26,36,4.1,4,False
2067-12-08,Headphones,West,442.89,8,4.0,2,True
2067-12-09,Headphones,West,1618.63,26,4.7,7,False
2067-12-10,Tablet,East,406.78,27,4.5,1,False
2067-12-11,Tablet,Central,1509.38,48,3.7,6,True
2067-12-12,Headphones,North,381.48,26,4.3,6,True
2067-12-13,Headphones,Central,819.78,45,3.4,3,True
2067-12-14,Smartwatch,Central,372.68,42,3.1,2,True
2067-12-15,Laptop,East,614.36,14,5.0,9,True
2067-12-16,Laptop,West,1970.58,20,4.5,2,False
2067-12-17,Smartphone,North,304.58,42,4.9,1,True
2067-12-18,Headphones,East,872.28,45,4.7,3,False
2067-12-19,Headphones,North,1386.15,28,3.9,4,False
2067-12-20,Headphones,North,279.74,8,4.7,7,True
2067-12-21,Headphones,West,307.16,5,4.6,4,False
2067-12-22,Laptop,West,372.2,13,3.5,7,False
2067-12-23,Tablet,East,1325.47,2,4.2,9,True
2067-12-24,Smartwatch,South,1827.74,48,3.6,9,False
2067-12-25,Tablet,East,1669.38,14,3.5,9,True
2067-12-26,Tablet,East,1967.8,49,3.2,4,False
2067-12-27,Laptop,South,1198.46,3,4.1,6,True
2067-12-28,Smartwatch,North,1926.81,16,3.8,1,True
2067-12-29,Headphones,Central,679.37,9,3.2,5,False
2067-12-30,Laptop,South,900.86,39,4.4,3,True
2067-12-31,Laptop,Central,852.48,2,4.4,6,False
2068-01-01,Smartwatch,North,189.98,11,3.5,6,False
2068-01-02,Smartphone,South,1676.44,24,4.9,6,False
2068-01-03,Laptop,West,146.96,43,4.6,9,False
2068-01-04,Tablet,East,1486.76,29,4.6,6,False
2068-01-05,Tablet,South,873.42,14,3.0,1,False
2068-01-06,Headphones,South,111.87,48,5.0,6,True
2068-01-07,Laptop,North,650.9,40,5.0,2,True
2068-01-08,Headphones,West,757.64,22,4.0,5,False
2068-01-09,Laptop,South,1932.93,47,5.0,3,True
2068-01-10,Smartwatch,West,1356.05,48,4.2,2,False
2068-01-11,Laptop,Central,1132.79,34,3.3,2,False
2068-01-12,Smartphone,South,341.4,36,4.6,6,True
2068-01-13,Tablet,West,843.1,33,4.1,1,False
2068-01-14,Smartwatch,East,167.95,39,3.7,5,True
2068-01-15,Tablet,North,1547.2,43,3.5,4,True
2068-01-16,Headphones,West,409.28,18,4.0,1,True
2068-01-17,Smartwatch,North,1229.43,22,4.4,9,False
2068-01-18,Smartphone,South,1428.84,25,4.8,4,False
2068-01-19,Tablet,South,796.37,37,4.2,2,True
2068-01-20,Laptop,Central,1301.93,5,3.8,7,False
2068-01-21,Laptop,North,1552.04,32,4.3,1,False
2068-01-22,Laptop,East,449.84,49,4.0,2,False
2068-01-23,Smartwatch,East,1241.63,36,4.3,3,True
2068-01-24,Smartphone,West,1494.38,9,4.2,4,True
2068-01-25,Smartphone,East,778.39,14,5.0,2,False
2068-01-26,Smartphone,North,408.73,32,4.2,7,True
2068-01-27,Tablet,South,643.62,9,4.4,8,False
2068-01-28,Smartwatch,North,1872.84,23,4.8,6,False
2068-01-29,Laptop,North,779.15,45,4.8,1,False
2068-01-30,Tablet,South,304.63,48,3.3,5,True
2068-01-31,Smartphone,North,257.18,45,3.9,5,True
2068-02-01,Laptop,East,442.94,9,4.9,5,True
2068-02-02,Smartwatch,West,342.27,21,4.9,8,True
2068-02-03,Headphones,West,1040.58,44,3.4,5,True
2068-02-04,Smartphone,North,760.35,32,3.9,4,True
2068-02-05,Smartphone,South,1698.67,44,3.6,8,True
2068-02-06,Smartphone,Central,1774.05,10,4.6,4,False
2068-02-07,Smartphone,North,999.23,29,4.7,6,True
2068-02-08,Laptop,North,1788.2,34,3.9,4,True
2068-02-09,Smartwatch,Central,955.88,22,4.4,1,True
2068-02-10,Tablet,West,1319.73,5,4.7,4,False
2068-02-11,Laptop,West,408.82,11,4.4,7,True
2068-02-12,Smartwatch,Central,199.91,28,3.3,1,True
2068-02-13,Tablet,South,404.16,24,4.4,8,False
2068-02-14,Smartphone,North,578.51,34,3.3,1,False
2068-02-15,Smartwatch,East,1526.87,42,4.3,2,False
2068-02-16,Smartphone,West,429.66,40,3.7,7,True
2068-02-17,Smartwatch,West,348.24,10,3.1,4,False
2068-02-18,Headphones,West,1862.46,26,3.5,3,True
2068-02-19,Smartphone,South,1408.72,43,3.9,5,False
2068-02-20,Smartphone,Central,999.28,41,5.0,5,False
2068-02-21,Smartphone,South,280.44,7,3.5,3,False
2068-02-22,Laptop,West,1718.4,44,5.0,1,True
2068-02-23,Tablet,North,305.69,7,3.7,4,False
2068-02-24,Smartphone,West,1260.99,48,4.9,6,True
2068-02-25,Smartphone,North,1368.59,48,4.9,4,False
2068-02-26,Laptop,North,860.26,15,3.3,1,True
2068-02-27,Laptop,West,1831.31,46,4.7,2,False
2068-02-28,Headphones,West,196.33,45,4.0,8,True
2068-02-29,Smartwatch,North,1654.42,3,4.4,5,False
2068-03-01,Smartphone,South,1152.21,45,4.6,3,False
2068-03-02,Smartwatch,South,1261.29,26,3.2,2,True
2068-03-03,Laptop,South,1974.97,7,4.6,6,False
2068-03-04,Laptop,East,1207.03,2,3.6,6,True
2068-03-05,Headphones,North,1614.35,10,4.5,4,False
2068-03-06,Tablet,East,391.71,30,4.1,4,False
2068-03-07,Laptop,East,1637.65,47,4.4,4,False
2068-03-08,Smartphone,North,1546.04,3,4.2,3,False
2068-03-09,Headphones,East,1939.41,38,4.6,1,True
2068-03-10,Tablet,North,1877.85,29,4.8,9,True
2068-03-11,Headphones,Central,506.57,25,3.9,9,True
2068-03-12,Laptop,Central,983.37,46,3.8,7,False
2068-03-13,Tablet,North,1831.82,4,3.5,3,False
2068-03-14,Smartwatch,North,1317.45,47,4.6,2,True
2068-03-15,Tablet,North,981.03,5,4.9,4,False
2068-03-16,Smartphone,South,306.98,6,3.4,9,False
2068-03-17,Smartwatch,North,768.34,19,3.9,9,False
2068-03-18,Smartwatch,West,1363.96,18,4.5,7,False
2068-03-19,Smartphone,Central,1576.14,38,4.3,4,True
2068-03-20,Smartwatch,Central,949.62,36,4.6,9,True
2068-03-21,Laptop,North,206.1,12,3.0,6,True
2068-03-22,Tablet,Central,1303.03,24,4.8,2,False
2068-03-23,Tablet,North,1851.01,30,3.1,5,False
2068-03-24,Smartphone,North,1043.18,14,3.9,4,True
2068-03-25,Laptop,Central,1864.01,39,3.6,2,True
2068-03-26,Smartwatch,Central,772.79,2,4.9,2,False
2068-03-27,Tablet,West,1784.09,34,3.6,6,False
2068-03-28,Tablet,East,1594.05,20,3.7,6,True
2068-03-29,Tablet,West,1927.31,36,4.8,9,False
2068-03-30,Tablet,West,1602.94,23,4.1,9,False
2068-03-31,Headphones,Central,710.81,35,4.8,6,False
2068-04-01,Smartphone,West,1811.08,34,4.3,1,False
2068-04-02,Smartwatch,Central,1372.49,21,3.2,3,False
2068-04-03,Smartwatch,South,407.93,38,3.9,2,False
2068-04-04,Smartphone,North,187.33,46,3.4,7,True
2068-04-05,Laptop,East,795.11,8,3.1,1,True
2068-04-06,Smartphone,South,1595.04,43,3.7,4,False
2068-04-07,Tablet,North,1274.61,30,4.8,1,True
2068-04-08,Tablet,North,1101.54,47,3.2,3,False
2068-04-09,Smartphone,East,107.08,20,3.0,4,True
2068-04-10,Smartphone,West,927.45,20,4.9,6,True
2068-04-11,Smartwatch,North,399.67,23,4.1,1,True
2068-04-12,Smartwatch,East,963.68,20,4.1,1,True
2068-04-13,Headphones,Central,1984.36,46,4.9,6,True
2068-04-14,Headphones,North,1771.12,23,4.4,9,True
2068-04-15,Tablet,North,690.2,4,4.7,6,True
2068-04-16,Headphones,West,1227.66,10,4.5,2,False
2068-04-17,Headphones,West,1053.98,40,4.2,2,True
2068-04-18,Laptop,Central,347.09,5,4.4,2,False
2068-04-19,Smartphone,North,1980.63,32,4.1,5,True
2068-04-20,Smartwatch,West,907.83,18,3.7,1,True
2068-04-21,Headphones,East,1060.75,25,3.6,5,False
2068-04-22,Smartwatch,North,1330.44,17,3.4,8,False
2068-04-23,Headphones,East,463.93,5,3.7,9,False
2068-04-24,Headphones,South,522.23,35,4.2,7,False
2068-04-25,Tablet,Central,465.86,42,4.2,2,True
2068-04-26,Laptop,West,830.48,21,4.4,5,False
2068-04-27,Smartphone,South,479.39,36,4.8,4,False
2068-04-28,Smartphone,West,1860.15,19,4.3,3,False
2068-04-29,Tablet,South,1457.2,23,3.3,7,True
2068-04-30,Tablet,West,1805.89,5,3.1,2,False
2068-05-01,Smartphone,Central,1712.12,33,3.4,4,False
2068-05-02,Smartphone,North,1435.99,4,4.8,8,True
2068-05-03,Laptop,East,561.22,33,4.1,2,False
2068-05-04,Headphones,South,1269.11,47,4.7,5,False
2068-05-05,Laptop,East,453.97,35,3.5,6,True
2068-05-06,Smartphone,East,351.7,42,4.4,7,False
2068-05-07,Headphones,West,1301.89,26,4.5,8,True
2068-05-08,Smartphone,North,1286.79,37,4.6,2,False
2068-05-09,Laptop,West,397.58,22,4.1,7,False
2068-05-10,Laptop,East,769.61,11,4.6,9,False
2068-05-11,Laptop,Central,225.93,49,4.9,8,True
2068-05-12,Headphones,North,1459.89,26,4.9,2,False
2068-05-13,Smartwatch,North,1976.24,41,3.3,9,True
2068-05-14,Smartwatch,East,1505.82,13,4.2,7,True
2068-05-15,Smartphone,West,1703.89,14,3.2,9,True
2068-05-16,Headphones,Central,1005.05,41,4.8,6,False
2068-05-17,Tablet,South,281.61,49,4.9,8,True
2068-05-18,Smartwatch,West,1480.55,7,4.0,3,True
2068-05-19,Headphones,North,587.39,16,4.9,7,True
2068-05-20,Headphones,West,837.76,20,4.5,5,False
2068-05-21,Smartwatch,South,1435.89,45,4.4,5,True
2068-05-22,Headphones,Central,1819.09,46,4.2,7,False
2068-05-23,Headphones,Central,1023.87,43,3.8,1,False
2068-05-24,Smartwatch,South,1927.05,27,4.9,2,False
2068-05-25,Laptop,South,1087.82,34,3.4,5,False
2068-05-26,Smartphone,East,332.77,22,4.6,6,False
2068-05-27,Tablet,North,1085.02,38,3.7,6,True
2068-05-28,Smartphone,East,1735.19,37,4.5,6,True
2068-05-29,Laptop,West,1122.29,3,3.3,7,True
2068-05-30,Laptop,South,1520.74,27,3.7,2,True
2068-05-31,Headphones,East,1141.12,7,4.9,9,True
2068-06-01,Smartphone,North,1137.5,35,4.1,3,True
2068-06-02,Laptop,North,641.05,45,4.0,9,False
2068-06-03,Smartphone,South,482.39,23,4.5,8,False
2068-06-04,Laptop,East,629.95,2,3.8,1,False
2068-06-05,Tablet,Central,937.59,24,4.0,7,True
2068-06-06,Laptop,South,1638.22,2,4.1,6,False
2068-06-07,Smartphone,West,1675.08,36,5.0,9,False
2068-06-08,Headphones,East,410.42,17,4.6,4,True
2068-06-09,Smartphone,East,1150.42,11,3.1,2,False
2068-06-10,Smartwatch,South,890.45,7,4.6,5,True
2068-06-11,Smartphone,East,1184.78,2,4.0,5,True
2068-06-12,Tablet,East,1330.48,15,3.5,2,True
2068-06-13,Tablet,West,631.26,46,4.7,2,True
2068-06-14,Tablet,West,1846.56,31,3.5,8,False
2068-06-15,Laptop,Central,1877.35,46,3.6,9,True
2068-06-16,Tablet,West,300.18,6,3.1,1,False
2068-06-17,Smartphone,Central,1435.74,37,5.0,6,False
2068-06-18,Headphones,West,163.14,46,4.6,6,False
2068-06-19,Tablet,Central,188.47,29,3.3,7,True
2068-06-20,Smartphone,West,1919.82,4,4.0,6,True
2068-06-21,Laptop,West,1420.22,46,3.7,1,True
2068-06-22,Laptop,South,716.63,37,3.1,6,False
2068-06-23,Headphones,West,1372.77,12,4.9,4,True
2068-06-24,Headphones,Central,1707.09,27,4.7,1,False
2068-06-25,Smartphone,South,1754.72,25,5.0,6,True
2068-06-26,Headphones,Central,138.99,45,3.5,3,True
2068-06-27,Headphones,West,1654.63,12,4.4,4,True
2068-06-28,Laptop,West,1721.09,17,3.2,8,True
2068-06-29,Smartphone,Central,1231.58,12,3.9,8,True
2068-06-30,Headphones,East,1011.82,31,4.7,3,False
2068-07-01,Smartphone,South,310.9,9,3.0,4,True
2068-07-02,Tablet,South,555.27,19,4.0,3,False
2068-07-03,Laptop,West,1031.92,29,3.9,8,False
2068-07-04,Laptop,South,1743.65,25,4.4,3,True
2068-07-05,Laptop,Central,1625.96,15,3.5,3,True
2068-07-06,Smartwatch,West,1042.27,9,3.3,6,True
2068-07-07,Smartphone,South,1592.69,13,4.3,3,True
2068-07-08,Tablet,North,1554.89,47,4.3,5,False
2068-07-09,Headphones,South,1200.13,44,4.5,4,False
2068-07-10,Tablet,Central,518.62,42,3.5,1,False
2068-07-11,Smartphone,South,761.21,3,3.0,7,True
2068-07-12,Laptop,East,411.72,10,4.8,6,True
2068-07-13,Smartwatch,East,113.59,18,3.4,1,True
2068-07-14,Smartphone,West,253.0,10,3.8,4,False
2068-07-15,Smartphone,East,1543.29,36,3.9,9,False
2068-07-16,Headphones,Central,163.62,28,3.4,7,False
2068-07-17,Tablet,North,859.72,3,4.0,3,False
2068-07-18,Tablet,North,1972.98,20,4.8,7,True
2068-07-19,Headphones,West,1610.95,18,3.5,1,False
2068-07-20,Smartwatch,West,1526.17,49,4.0,5,False
2068-07-21,Laptop,East,621.95,37,3.6,1,False
2068-07-22,Laptop,Central,1319.29,20,5.0,4,False
2068-07-23,Smartwatch,East,1047.55,10,3.4,2,False
2068-07-24,Headphones,Central,1285.27,34,3.2,2,False
2068-07-25,Smartphone,Central,928.05,22,3.3,6,False
2068-07-26,Tablet,North,1108.83,21,3.7,8,False
2068-07-27,Smartphone,Central,1977.95,33,4.1,9,False
2068-07-28,Tablet,South,725.69,16,4.3,6,False
2068-07-29,Smartphone,Central,511.26,42,4.1,3,False
2068-07-30,Headphones,North,952.14,35,4.8,3,True
2068-07-31,Headphones,East,1096.21,36,3.7,3,True
2068-08-01,Smartwatch,Central,262.69,1,4.4,3,False
2068-08-02,Smartphone,South,1631.35,12,3.5,9,True
2068-08-03,Smartphone,West,901.9,13,4.4,4,True
2068-08-04,Smartwatch,East,885.05,8,4.9,7,True
2068-08-05,Smartwatch,West,1351.8,31,5.0,2,False
2068-08-06,Headphones,South,1569.16,5,4.5,7,False
2068-08-07,Headphones,North,1973.29,44,4.9,7,True
2068-08-08,Smartphone,North,429.69,36,4.4,4,False
2068-08-09,Headphones,East,756.56,47,4.9,4,False
2068-08-10,Headphones,Central,419.69,25,4.8,5,False
2068-08-11,Smartphone,Central,1773.62,45,3.2,1,False
2068-08-12,Smartwatch,West,1142.14,13,3.9,6,False
2068-08-13,Smartphone,North,1719.64,35,3.7,7,True
2068-08-14,Laptop,Central,1971.93,32,3.1,4,False
2068-08-15,Smartphone,Central,1145.39,8,3.9,8,True
2068-08-16,Laptop,North,324.49,22,3.3,7,True
2068-08-17,Smartphone,North,786.41,6,3.1,1,False
2068-08-18,Laptop,South,168.76,49,3.9,9,True
2068-08-19,Laptop,West,1713.67,11,3.5,9,True
2068-08-20,Smartphone,North,133.99,7,4.9,1,False
2068-08-21,Headphones,South,1225.15,15,4.6,8,False
2068-08-22,Tablet,North,301.65,4,4.9,1,False
2068-08-23,Headphones,East,114.36,40,4.8,8,True
2068-08-24,Laptop,East,586.69,34,4.5,1,True
2068-08-25,Smartphone,East,1148.52,43,4.2,2,True
2068-08-26,Smartphone,North,242.67,40,3.1,3,False
2068-08-27,Smartphone,Central,1268.29,22,3.5,4,True
2068-08-28,Smartphone,Central,1376.79,30,4.4,1,False
2068-08-29,Tablet,East,1942.43,19,3.8,8,True
2068-08-30,Smartwatch,West,1809.12,37,3.7,7,False
2068-08-31,Laptop,South,1176.9,38,3.2,2,True
2068-09-01,Tablet,East,1607.39,30,3.1,9,False
2068-09-02,Headphones,South,790.92,32,3.4,4,True
2068-09-03,Smartwatch,South,1212.85,19,4.7,6,False
2068-09-04,Smartwatch,East,866.37,25,4.3,9,True
2068-09-05,Smartphone,Central,740.38,37,3.7,1,True
2068-09-06,Tablet,West,1482.52,45,3.1,3,False
2068-09-07,Headphones,East,663.67,23,3.4,6,False
2068-09-08,Smartphone,South,823.05,12,3.9,7,False
2068-09-09,Smartphone,North,797.63,9,3.3,9,False
2068-09-10,Laptop,North,1753.77,37,4.5,4,False
2068-09-11,Smartwatch,South,423.77,17,4.6,7,True
2068-09-12,Headphones,East,824.8,35,3.3,7,False
2068-09-13,Smartwatch,Central,1786.95,47,4.5,8,False
2068-09-14,Tablet,East,129.08,49,4.0,5,True
2068-09-15,Laptop,West,1900.95,41,4.9,2,True
2068-09-16,Smartphone,North,1807.91,30,4.6,3,False
2068-09-17,Laptop,South,893.91,4,4.2,1,False
2068-09-18,Smartphone,Central,1340.75,41,4.2,7,False
2068-09-19,Laptop,East,1983.03,4,3.4,7,False
2068-09-20,Smartphone,West,1154.4,24,4.8,1,True
2068-09-21,Smartwatch,East,284.11,3,4.1,8,False
2068-09-22,Smartwatch,West,1721.92,9,4.1,4,True
2068-09-23,Smartwatch,East,354.89,11,4.2,8,False
2068-09-24,Smartwatch,Central,588.82,32,3.6,9,True
2068-09-25,Laptop,Central,1759.68,43,4.6,1,True
2068-09-26,Smartphone,South,586.46,40,4.7,8,True
2068-09-27,Smartwatch,Central,1515.66,29,3.6,2,True
2068-09-28,Laptop,West,950.58,34,3.9,4,True
2068-09-29,Smartphone,South,1543.52,48,3.4,4,False
2068-09-30,Laptop,Central,541.47,34,3.5,2,False
2068-10-01,Smartwatch,North,897.17,21,3.7,1,False
2068-10-02,Tablet,West,704.51,25,4.8,2,False
2068-10-03,Laptop,South,573.18,21,4.3,4,False
2068-10-04,Smartwatch,West,697.42,20,4.2,2,True
2068-10-05,Headphones,South,713.69,24,4.9,7,False
2068-10-06,Smartphone,West,1915.22,5,4.6,1,True
2068-10-07,Smartwatch,North,1113.14,41,3.0,4,True
2068-10-08,Headphones,Central,977.9,2,3.2,8,True
2068-10-09,Laptop,East,1056.31,9,3.5,8,False
2068-10-10,Laptop,East,1992.65,43,3.6,1,True
2068-10-11,Headphones,East,1341.82,8,4.7,5,False
2068-10-12,Headphones,South,1436.62,32,4.5,9,True
2068-10-13,Smartphone,Central,695.88,7,3.3,5,True
2068-10-14,Laptop,South,995.92,38,4.1,5,True
2068-10-15,Headphones,South,449.72,20,3.2,6,False
2068-10-16,Tablet,South,1401.86,47,3.3,8,True
2068-10-17,Tablet,South,754.54,15,3.5,7,True
2068-10-18,Headphones,Central,1521.75,39,4.8,7,False
2068-10-19,Smartphone,East,505.01,28,3.7,7,True
2068-10-20,Laptop,West,866.66,31,4.8,1,True
2068-10-21,Tablet,South,995.25,22,4.5,2,False
2068-10-22,Headphones,Central,416.4,40,4.5,5,False
2068-10-23,Headphones,North,232.22,49,4.6,5,True
2068-10-24,Smartwatch,West,702.43,24,3.2,4,False
2068-10-25,Headphones,South,1135.3,34,4.6,8,False
2068-10-26,Smartphone,South,1340.09,9,3.5,8,False
2068-10-27,Tablet,West,908.02,2,5.0,8,False
2068-10-28,Smartwatch,West,1050.53,45,4.7,9,False
2068-10-29,Tablet,South,1132.07,25,5.0,7,False
2068-10-30,Tablet,Central,1072.63,12,4.9,7,True
2068-10-31,Smartphone,North,271.62,4,3.7,8,True
2068-11-01,Headphones,Central,869.5,40,4.9,4,True
2068-11-02,Smartphone,East,488.23,13,3.7,8,False
2068-11-03,Headphones,East,1114.1,29,4.3,2,False
2068-11-04,Smartwatch,East,1540.34,32,4.6,4,False
2068-11-05,Smartphone,South,1201.02,27,3.8,1,False
2068-11-06,Smartphone,North,521.46,30,3.4,5,False
2068-11-07,Laptop,North,494.74,46,4.8,7,True
2068-11-08,Smartphone,South,170.3,39,3.2,4,True
2068-11-09,Laptop,South,910.12,1,3.7,2,True
2068-11-10,Headphones,South,922.44,11,4.1,4,True
2068-11-11,Headphones,North,549.23,23,4.6,6,False
2068-11-12,Headphones,South,1552.09,49,4.7,9,False
2068-11-13,Laptop,West,834.32,17,4.0,5,True
2068-11-14,Headphones,West,1371.86,15,4.1,9,False
2068-11-15,Tablet,West,1316.13,27,4.7,3,True
2068-11-16,Smartphone,South,1249.01,10,3.9,3,False
2068-11-17,Laptop,West,1825.33,16,4.1,4,True
2068-11-18,Headphones,South,130.19,37,3.0,7,False
2068-11-19,Tablet,West,229.27,28,4.9,7,True
2068-11-20,Smartphone,South,1472.07,2,4.1,2,True
2068-11-21,Smartphone,Central,771.7,39,4.5,4,False
2068-11-22,Headphones,East,1974.39,35,3.5,8,False
2068-11-23,Tablet,Central,511.18,15,4.3,4,False
2068-11-24,Laptop,East,448.5,11,3.9,8,True
2068-11-25,Headphones,East,1217.62,33,3.2,6,False
2068-11-26,Smartphone,West,630.91,16,4.7,5,False
2068-11-27,Smartphone,East,746.94,11,4.7,9,True
2068-11-28,Smartphone,East,1849.95,20,3.1,2,True
2068-11-29,Headphones,Central,149.86,19,3.8,8,False
2068-11-30,Smartwatch,East,1109.39,39,3.6,9,False
2068-12-01,Smartwatch,South,736.31,23,4.0,8,False
2068-12-02,Smartwatch,South,757.38,10,4.0,5,True
2068-12-03,Tablet,West,570.84,8,4.3,8,True
2068-12-04,Headphones,Central,356.22,2,3.5,2,True
2068-12-05,Smartphone,North,165.52,7,3.4,9,False
2068-12-06,Tablet,Central,1976.62,26,4.4,2,False
2068-12-07,Smartwatch,North,1354.7,40,5.0,1,False
2068-12-08,Laptop,East,1576.69,19,4.9,5,True
2068-12-09,Tablet,North,223.5,6,4.6,7,False
2068-12-10,Tablet,East,128.19,33,3.1,4,False
2068-12-11,Headphones,Central,1240.55,11,3.5,3,False
2068-12-12,Tablet,Central,1475.28,36,4.4,4,True
2068-12-13,Headphones,West,850.25,12,3.6,2,True
2068-12-14,Laptop,West,836.73,28,3.8,1,False
2068-12-15,Smartphone,East,830.51,9,4.9,6,True
2068-12-16,Smartphone,East,390.24,23,3.2,3,False
2068-12-17,Smartwatch,South,1532.44,40,4.7,6,False
2068-12-18,Smartwatch,South,508.87,6,3.1,1,True
2068-12-19,Laptop,South,716.38,19,3.7,6,False
2068-12-20,Smartphone,Central,1375.39,20,4.1,2,True
2068-12-21,Smartwatch,North,100.2,18,3.7,7,True
